X,Y,OBJECTID,ifc_uid,Type_Description,Session_Key,Object_Metadata,Botanical_ID,Planning_Ref_No,Number_Trees,Data_Sheet_URL,created_user,created_date,last_edited_user,last_edited_date,address,full_address,lat,long,place_id
526834.68680000025779,5251054.745099999942,149,,PLANNING Significant Trees,Sketch,One of 23 in the listing,Platanus x hispanica,Q1,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/Q1 Quayle St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Quayle St,"Quayle St, Hobart TAS, Australia",-42.8929774,147.3300955,ChIJlcIbzWHfbaoRzRwkDCATOa8
526813.276499999687076,5251060.22599999979,150,,PLANNING Significant Trees,Sketch,One of 23 in the listing,Platanus x hispanica,Q1,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/Q1 Quayle St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Quayle St,"Quayle St, Hobart TAS, Australia",-42.8929774,147.3300955,ChIJlcIbzWHfbaoRzRwkDCATOa8
526802.514000000432134,5251062.9528,151,,PLANNING Significant Trees,Sketch,One of 23 in the listing,Platanus x hispanica,Q1,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/Q1 Quayle St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Quayle St,"Quayle St, Hobart TAS, Australia",-42.8929774,147.3300955,ChIJlcIbzWHfbaoRzRwkDCATOa8
526770.586799999698997,5251072.2822,152,,PLANNING Significant Trees,Sketch,One of 23 in the listing,Platanus x hispanica,Q1,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/Q1 Quayle St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Quayle St,"Quayle St, Hobart TAS, Australia",-42.8929774,147.3300955,ChIJlcIbzWHfbaoRzRwkDCATOa8
527086.626000000163913,5250968.24799999967,153,,PLANNING Significant Trees,Sketch,,Euc. globulus,Q2,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/Q2 Quayle St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Quayle St,"Quayle St, Hobart TAS, Australia",-42.8929774,147.3300955,ChIJlcIbzWHfbaoRzRwkDCATOa8
526945.145600000396371,5251323.8201,154,,PLANNING Significant Trees,Sketch,Battery Point Planning Scheme 3 trees in listing,Ulmus procera,S1,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/S1 74 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,74 Sandy Bay Rd,"74 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8900843,147.3306901,ChIJPTvl74l1bqoR_x5MVUxNwYE
526949.278800000436604,5251331.058199999854,155,,PLANNING Significant Trees,Sketch,Battery Point Planning Scheme 3 trees in listing,Ulmus procera,S1,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/S1 74 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,74 Sandy Bay Rd,"74 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8900843,147.3306901,ChIJPTvl74l1bqoR_x5MVUxNwYE
526953.001400000415742,5251337.4226,156,,PLANNING Significant Trees,Sketch,Battery Point Planning Scheme 3 trees in listing,Ulmus procera,S1,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/S1 74 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,74 Sandy Bay Rd,"74 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8900843,147.3306901,ChIJPTvl74l1bqoR_x5MVUxNwYE
526895.297500000335276,5251266.681599999778,162,,PLANNING Significant Trees,Sketch,Part of 4 trees in listing,Ulmus procera,S2,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/S2 82 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,82 Sandy Bay Rd,"82 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8905462,147.3297984,ChIJLSYY9Yl1bqoRY85tE798yXc
526933.636900000274181,5251308.263799999841,177,,PLANNING Significant Trees,Sketch,Part of 4 trees in listing,Ulmus procera,S2,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/S2 82 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,82 Sandy Bay Rd,"82 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8905462,147.3297984,ChIJLSYY9Yl1bqoRY85tE798yXc
526938.2648,5251313.064399999566,186,,PLANNING Significant Trees,Sketch,Part of 4 trees in listing,Ulmus procera,S2,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/S2 82 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,82 Sandy Bay Rd,"82 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8905462,147.3297984,ChIJLSYY9Yl1bqoRY85tE798yXc
526920.761400000192225,5251279.967699999921,187,,PLANNING Significant Trees,Sketch,,Cupressus tortulosa,S3,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/S3 82 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,82 Sandy Bay Rd,"82 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8905462,147.3297984,ChIJLSYY9Yl1bqoRY85tE798yXc
526901.385200000368059,5251274.92949999962,193,,PLANNING Significant Trees,Sketch,Part of 4 trees in listing,Ulmus procera,S2,1,http://hccapps.hobartcity.com.au/gis/significant trees/Battery Point listings/S2 82 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,82 Sandy Bay Rd,"82 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8905462,147.3297984,ChIJLSYY9Yl1bqoRY85tE798yXc
526567.050699999555945,5251302.9685,506,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Euc. globulus,A3,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/A3 Albuera St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Albuera St,"Albuera St, Hobart TAS, Australia",-42.8909373,147.3262048,ChIJL9zXx4t1bqoRqBEWRUdW-z8
526556.835699999704957,5251310.544099999592,507,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Euc. globulus,A3,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/A3 Albuera St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Albuera St,"Albuera St, Hobart TAS, Australia",-42.8909373,147.3262048,ChIJL9zXx4t1bqoRqBEWRUdW-z8
526538.97580000013113,5251323.104899999686,508,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Euc. globulus,A3,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/A3 Albuera St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Albuera St,"Albuera St, Hobart TAS, Australia",-42.8909373,147.3262048,ChIJL9zXx4t1bqoRqBEWRUdW-z8
526532.499099999666214,5251326.833899999969,509,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Euc. globulus,A3,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/A3 Albuera St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Albuera St,"Albuera St, Hobart TAS, Australia",-42.8909373,147.3262048,ChIJL9zXx4t1bqoRqBEWRUdW-z8
526671.083599999547005,5251297.3492,510,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Quercus robur,A4,3,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/A4 23 Albuera St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,23 Albuera St,"23 Albuera St, Battery Point TAS 7004, Australia",-42.8902659,147.3270414,ChIJKewk0It1bqoRLgI0l_TtWCA
526649.609899999573827,5251267.1025,511,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Quercus robur,A4,3,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/A4 23 Albuera St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,23 Albuera St,"23 Albuera St, Battery Point TAS 7004, Australia",-42.8902659,147.3270414,ChIJKewk0It1bqoRLgI0l_TtWCA
526645.697499999776483,5251261.723,512,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Quercus robur,A4,3,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/A4 23 Albuera St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,23 Albuera St,"23 Albuera St, Battery Point TAS 7004, Australia",-42.8902659,147.3270414,ChIJKewk0It1bqoRLgI0l_TtWCA
525693.421799999661744,5250825.878899999894,513,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Sequoiadendron giganteum,D17,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/D17 301 Davey St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,301 Davey St,"301 Davey St, South Hobart TAS 7004, Australia",-42.8949674,147.3147282,ChIJB5ygxfN1bqoRecMIrFX-aMg
525603.3388,5250470.03299999982,514,,PLANNING Significant Trees,Sketch22,"Added June 2012, as approved by TPC",Abies nordmanniana,D18,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/D18 344 Davey St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,344 Davey St,"344 Davey St, South Hobart TAS 7004, Australia",-42.8979675,147.3134251,ChIJeWAs1PB1bqoRRf4JX5ZTJVw
525576.269600000232458,5250480.5444,515,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Corymbia ficifolia,D19,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/D19 344 Davey St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,344 Davey St,"344 Davey St, South Hobart TAS 7004, Australia",-42.8979675,147.3134251,ChIJeWAs1PB1bqoRRf4JX5ZTJVw
525467.139000000432134,5253518.464499999769,516,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Ficus macrophylla,E5,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/E5 446 Elizabeth St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,446 Elizabeth St,"Mimosa, 446 Elizabeth St, North Hobart TAS 7000, Australia",-42.8706693,147.3113035,ChIJH6i7dKd1bqoRjL-e0rLKjhE
528860.137699999846518,5248748.760599999689,907,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Liriodendron tulipifera,F5,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F5 6 Fisher Ave.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,6 Fisher Ave,"6 Fisher Ave, Sandy Bay TAS 7005, Australia",-42.9134203,147.3536637,ChIJyU3jATDfbaoRivYtRrJUVd8
528813.7752,5248711.4729,908,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Cedrus deodara,F6,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F6 10 Fisher Ave.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,10 Fisher Ave,"10 Fisher Ave, Sandy Bay TAS 7005, Australia",-42.9136633,147.3528466,ChIJi4oHHzDfbaoROXD3GO4wOeE
528869.487399999984,5248775.4159,909,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Tilia cordata,F4,2,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F4 adj. 3 Fisher Ave.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,3 Fisher Ave,"3 Fisher Ave, Sandy Bay TAS 7005, Australia",-42.9130197,147.3533532,ChIJ46A6qDrfbaoR96FncEH0UMs
528841.898299999535084,5248757.5875,910,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Tilia cordata,F4,2,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F4 adj. 3 Fisher Ave.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,3 Fisher Ave,"3 Fisher Ave, Sandy Bay TAS 7005, Australia",-42.9130197,147.3533532,ChIJ46A6qDrfbaoR96FncEH0UMs
528812.416699999943,5248699.8196,912,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Cedrus atlantica,F7,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F7 10 Fisher Ave.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,10 Fisher Ave,"10 Fisher Ave, Sandy Bay TAS 7005, Australia",-42.9136633,147.3528466,ChIJi4oHHzDfbaoROXD3GO4wOeE
528693.679899999872,5248607.9911,913,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Ulmus glabra 'Lutescens',F8,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F8 adj. 33 Fisher Ave.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,33 Fisher Ave,"33 Fisher Ave, Sandy Bay TAS 7005, Australia",-42.91449009999999,147.3513297,ChIJOekWLjDfbaoR5L7VJ0_QpAk
528656.213700000196695,5248454.90199999977,915,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Ulmus procera,F10,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F10 46 Fisher Ave.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,46 Fisher Ave,"46 Fisher Ave, Sandy Bay TAS 7005, Australia",-42.9160295,147.3514733,ChIJpRIpPS7fbaoRbQUyRCevZ5I
526088.392300000414252,5250990.114599999972,916,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Quercus robur,F12,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F12 Fitzroy Cres.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Fitzroy Cres,"Fitzroy Cres, Dynnyrne TAS 7005, Australia",-42.8928036,147.3199864,ChIJvT5CVvN1bqoRhuKmFk6RT0Q
526101.146499999798834,5250977.7098,917,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Quercus robur,F12,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F12 Fitzroy Cres.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Fitzroy Cres,"Fitzroy Cres, Dynnyrne TAS 7005, Australia",-42.8928036,147.3199864,ChIJvT5CVvN1bqoRhuKmFk6RT0Q
526113.551300000399351,5250965.4797,918,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Quercus robur,F12,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F12 Fitzroy Cres.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Fitzroy Cres,"Fitzroy Cres, Dynnyrne TAS 7005, Australia",-42.8928036,147.3199864,ChIJvT5CVvN1bqoRhuKmFk6RT0Q
526127.703300000168383,5250952.201299999841,919,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Quercus robur,F12,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F12 Fitzroy Cres.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Fitzroy Cres,"Fitzroy Cres, Dynnyrne TAS 7005, Australia",-42.8928036,147.3199864,ChIJvT5CVvN1bqoRhuKmFk6RT0Q
526091.537200000137091,5250936.6516,920,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Ulmis minor 'Variegata',F13,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F13 Fitzroy Cres.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Fitzroy Cres,"Fitzroy Cres, Dynnyrne TAS 7005, Australia",-42.8928036,147.3199864,ChIJvT5CVvN1bqoRhuKmFk6RT0Q
526063.233199999667704,5250922.8491,921,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Ulmis minor 'Variegata',F13,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F13 Fitzroy Cres.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Fitzroy Cres,"Fitzroy Cres, Dynnyrne TAS 7005, Australia",-42.8928036,147.3199864,ChIJvT5CVvN1bqoRhuKmFk6RT0Q
526053.449099999852479,5250826.9302,922,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Ulmis minor 'Variegata',F13,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F13 Fitzroy Cres.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Fitzroy Cres,"Fitzroy Cres, Dynnyrne TAS 7005, Australia",-42.8928036,147.3199864,ChIJvT5CVvN1bqoRhuKmFk6RT0Q
526052.051400000229478,5250807.7114,923,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Ulmis minor 'Variegata',F13,4,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/F13 Fitzroy Cres.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,Fitzroy Cres,"Fitzroy Cres, Dynnyrne TAS 7005, Australia",-42.8928036,147.3199864,ChIJvT5CVvN1bqoRhuKmFk6RT0Q
528783.731700000353158,5248972.340099999681,924,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Phoenx canarienes,H1,2,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/H1 2 Heathorn Ave.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,2 Heathorn Ave,"2 Heathorn Ave, Sandy Bay TAS 7005, Australia",-42.9110895,147.3526371,ChIJOUhR9jrfbaoR4t1Gq2nJOaM
528775.522300000302494,5248976.569099999964,925,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Phoenx canarienes,H1,2,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/H1 2 Heathorn Ave.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,2 Heathorn Ave,"2 Heathorn Ave, Sandy Bay TAS 7005, Australia",-42.9110895,147.3526371,ChIJOUhR9jrfbaoR4t1Gq2nJOaM
526129.7434,5250625.2926,926,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Ulmus procera,K1,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/K1 121 King St.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,121 King St,"121 King St, Sandy Bay TAS 7005, Australia",-42.896591,147.3201659,ChIJ_xGEzPV1bqoRKqsAyu0twxE
521557.497600000351667,5253404.785099999979,927,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Euc. globulus,L28,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/L28 adj 400 Lenah Valley Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,400 Lenah Valley Rd,"400 Lenah Valley Rd, Lenah Valley TAS 7008, Australia",-42.8687753,147.2664226,EjU0MDAgTGVuYWggVmFsbGV5IFJkLCBMZW5haCBWYWxsZXkgVEFTIDcwMDgsIEF1c3RyYWxpYSIbEhkKFAoSCc_ajAtEdG6qEZGPizZ82vYmEJAD
524896.711199999786913,5253156.5667,928,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC.  appears to replicate M8",Lauris nobilis,M11,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/M11 55 Mount Stuart Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,55 Mount Stuart Rd,"55 Mount Stuart Rd, Mount Stuart TAS 7000, Australia",-42.8736834,147.3046261,ChIJC40C6qV1bqoRLlqFzqvf08o
525332.080400000326335,5255581.4122,929,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Araucaria heterophylla,R1,2,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/R1 68 Risdon Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,68 Risdon Rd,"Poplarville, 68 Risdon Rd, New Town TAS 7008, Australia",-42.8517978,147.3099726,ChIJMe9JUeB0bqoR4HDnUIVw6WU
525323.681099999696016,5255571.9241,930,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Araucaria heterophylla,R1,2,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/R1 68 Risdon Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,68 Risdon Rd,"Poplarville, 68 Risdon Rd, New Town TAS 7008, Australia",-42.8517978,147.3099726,ChIJMe9JUeB0bqoR4HDnUIVw6WU
523924.73340000025928,5253715.116399999708,931,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Euc. viminalis,R2,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/R2 16 Rosehill Cres.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,16 Rosehill Cres,"16 Rosehill Cres, Lenah Valley TAS 7008, Australia",-42.8686018,147.2928313,ChIJ1z8LWKt1bqoRa9tVftqsTFA
526929.215200000442564,5251337.6671,932,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Quercus robur,S10,2,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/S10 55 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,55 Sandy Bay Rd,"55 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8903928,147.3290705,ChIJf1YSiIl1bqoRmr0eG-VRKI0
526896.321499999613,5251349.362599999644,933,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Quercus robur,S7,2,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/S7 53 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,53 Sandy Bay Rd,"53 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8901798,147.329311,ChIJ-372hYl1bqoRSdcFqN2PqQQ
526880.678799999878,5251321.147199999541,934,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Arbutus unedo,S8,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/S8 53 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,53 Sandy Bay Rd,"53 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8901798,147.329311,ChIJ-372hYl1bqoRSdcFqN2PqQQ
526912.549100000411272,5251323.1939,935,,PLANNING Significant Trees,Shetch,"Added June 2012, as approved by TPC",Magnolia grandiflora,S9,2,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/S9 53 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,53 Sandy Bay Rd,"53 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8901798,147.329311,ChIJ-372hYl1bqoRSdcFqN2PqQQ
526900.268799999728799,5251312.229299999774,936,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Magnolia grandiflora,S9,2,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/S9 53 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,53 Sandy Bay Rd,"53 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8901798,147.329311,ChIJ-372hYl1bqoRSdcFqN2PqQQ
526893.251400000415742,5251297.609899999574,937,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Quercus robur,S10,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/S10 55 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,55 Sandy Bay Rd,"55 Sandy Bay Rd, Battery Point TAS 7004, Australia",-42.8903928,147.3290705,ChIJf1YSiIl1bqoRmr0eG-VRKI0
527887.0422,5249503.691399999894,939,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Phoenx canarienes,S11,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/S11 469 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,469 Sandy Bay Rd,"469 Sandy Bay Rd, Sandy Bay TAS 7005, Australia",-42.9067661,147.3415715,ChIJyYMFqUffbaoRj6uPBqFzxuc
528479.390399999917,5249208.3305,940,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Fagus sylvatica 'Purpura',S12,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/S12 564 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,564 Sandy Bay Rd,"564 Sandy Bay Rd, Sandy Bay TAS 7005, Australia",-42.9090681,147.3489458,ChIJ_To0dTnfbaoRZjeZ8-FGZzM
528486.1162,5249240.2779,941,,PLANNING Significant Trees,Sketch,"Added June 2012, as approved by TPC",Pyrus communis,S13,1,http://hccapps.hobartcity.com.au/gis/significant trees/City of Hobart listings/S13 564 Sandy Bay Rd.pdf,HCCGISICT,2017-05-24T03:31:55.650Z,HCCGISICT,2017-05-24T03:31:55.650Z,564 Sandy Bay Rd,"564 Sandy Bay Rd, Sandy Bay TAS 7005, Australia",-42.9090681,147.3489458,ChIJ_To0dTnfbaoRZjeZ8-FGZzM
